0.0136612	-0.00440027	0.0143524
0.0134322	-0.00437838	0.0141278
0.0131904	-0.00434932	0.0138889
0.0129361	-0.00431314	0.0136362
0.0126697	-0.00426989	0.0133699
0.0123913	-0.0042196	0.0130901
0.0121014	-0.00416235	0.0127972
0.0118001	-0.0040982	0.0124915
0.0114879	-0.00402722	0.0121733
0.0111649	-0.0039495	0.0118429
0.0108317	-0.00386512	0.0115006
0.0104884	-0.00377419	0.0111468
0.0101355	-0.00367682	0.0107818
0.00977336	-0.00357313	0.0104061
0.00940227	-0.00346324	0.0100198
0.00902261	-0.0033473	0.00962351
0.00863478	-0.00322547	0.00921755
0.00823916	-0.00309792	0.00880232
0.00783611	-0.00296481	0.00837823
0.00742604	-0.00282636	0.00794571
0.00700933	-0.00268276	0.0075052
0.00658638	-0.00253424	0.00705711
0.00615759	-0.00238104	0.00660191
0.00572335	-0.00222339	0.00614005
0.00528407	-0.00206158	0.00567199
0.00484014	-0.00189586	0.0051982
0.00439197	-0.00172654	0.00471915
0.00393996	-0.00155392	0.00423532
0.00348452	-0.0013783	0.00374721
0.00302604	-0.00120002	0.0032553
0.00256494	-0.0010194	0.00276009
0.00210162	-0.000836794	0.00226208
0.00163648	-0.000652551	0.00176178
0.00116992	-0.000467027	0.0012597
0.000702357	-0.000280585	0.000756329
0.000234186	-9.35897e-005	0.000252195
